time,R_eff_country
0,1.9146450333569107
1,1.9000415274285145
2,1.8854365135191167
3,1.870829996477657
4,1.8562219834062885
5,1.8416124835899508
6,1.8270015084173972
7,1.811621561013524
8,1.8112331556382046
9,1.8089947907212554
10,1.8067533034292376
11,1.8045085613117064
12,1.8022604254111938
13,1.8000087498252948
14,1.7960726080526872
15,1.7960045584013957
16,1.7942190055207266
17,1.7924290793235562
18,1.790634590345189
19,1.788835340304612
20,1.7870311216128567
21,1.7832449403139015
22,1.7734058317810288
23,1.7614372636530615
24,1.7494658058860912
25,1.7374914842451743
26,1.7255143289716652
27,1.7135343746797407
28,1.7001270332071128
29,1.6905498391276672
30,1.6790017897482097
31,1.6674507428082739
32,1.6558967374770883
33,1.6443398166692877
34,1.6327800268986568
35,1.6203506064162403
36,1.6068731716310327
37,1.5915753602917806
38,1.576276050129584
39,1.5609753827318504
40,1.54567350048158
41,1.5303705457803256
42,1.5138486177458461
43,1.4908051707452363
44,1.465692295088194
45,1.4405839952601598
46,1.4154806614149136
47,1.390382669447346
48,1.3652903789607929
49,1.3383252537374517
50,1.3417165247106977
51,1.3430592330048206
52,1.3443971501926248
53,1.3457301438328038
54,1.3470580762671793
55,1.3483808043127958
56,1.3469180816000066
57,1.345131225591503
58,1.3405326772499482
59,1.335931585954679
60,1.3313279748217786
61,1.326721867927768
62,1.3221132902553412
63,1.3152872263071607
64,1.3175460316404042
65,1.3172909282970358
66,1.3170308159313455
67,1.3167655984128481
68,1.316495177980217
69,1.3162194552226383
70,1.3159383290614317
71,1.315651696732123
72,1.3153594537666204
73,1.3150614939757512
74,1.314757709432123
75,1.3144479904534832
76,1.3141322255863288
77,1.3138103015898834
78,1.3134821034209252
79,1.3131475142186653
80,1.3128064152904928
81,1.312458686098261
82,1.3121042042450897
83,1.3117428454627986
84,1.311374483600338
85,1.3109989906127018
86,1.3106162365507155
87,1.310226089551872
88,1.309828415831564
89,1.3094230796761581
90,1.3090099434360205
91,1.308588867520311
92,1.3081597103929339
93,1.3077223285690376
94,1.3072765766134706
95,1.3068223071401137
96,1.306359370812722
97,1.30588761634698
98,1.3054068905144702
99,1.3049170381478614
100,1.3044179021477267
101,1.3039093234911552
102,1.3033911412422434
103,1.3028631925641523
104,1.3023253127333771
105,1.3017773351556465
106,1.3012190913843957
107,1.3006504111407349
108,1.3000711223363846
109,1.2994810510983374
110,1.2988800217959469
111,1.2982678570710093
112,1.297644377869781
113,1.2970094034778994
114,1.296362751558143
115,1.2957042381906638
116,1.2950336779165366
117,1.2943508837837554
118,1.2936556673968478
119,1.292947838969202
120,1.2922272073787833
121,1.2914935802273624
122,1.2907467639024286
123,1.2899865636436751
124,1.2892127836119374
125,1.2884252269624314
126,1.2876236959215206
127,1.2868079918671935
128,1.2859779154134123
129,1.2851332664983812
130,1.284273844476843
131,1.2833994482163804
132,1.2825098761978422
133,1.2816049266197698
134,1.2806843975073563
135,1.2797480868251865
136,1.2787957925948332
137,1.2778273130161677
138,1.2768424465936103
139,1.2758409922661893
140,1.2748227495425217
141,1.2737875186397893
142,1.2727351006272918
143,1.2716652975743128
144,1.2705779127025896
145,1.2694727505427523
146,1.268349617095276
147,1.26720831999603
148,1.2660486686853523
149,1.2648704745818964
150,1.263673551260311
151,1.262457714632949
152,1.2612227831355491
153,1.2599685779165852
154,1.2586949230304862
155,1.2574016456341588
156,1.2560885761873728
157,1.2547555486557065
158,1.2534024007173277
159,1.2520289739719765
160,1.2506351141532157
161,1.2492206713430203
162,1.2477855001881506
163,1.2463294601195
164,1.2448524155722205
165,1.2433542362080983
166,1.2418347971389372
167,1.2402939791506264
168,1.238731668928275
169,1.237147759281443
170,1.235542149369355
171,1.23391474492578
172,1.2322654584834014
173,1.230594209596836
174,1.2289009250642953
175,1.2271855391476403
176,1.225447993789807
177,1.2236882388299921
178,1.221906232215504
179,1.220101940210421
180,1.2182753376000164
181,1.2164264078910518
182,1.214555143507526
183,1.2126615459806491
184,1.2107456261337899
185,1.2088074042609882
186,1.20684691029876
187,1.2048641839915144
188,1.2028592750489484
189,1.2008322432959806
190,1.1987831588141171
191,1.1967121020743168
192,1.1946191640607307
193,1.1925044463847208
194,1.190368061389134
195,1.1882101322421215
196,1.1860307930205027
197,1.183830188781788
198,1.181608475625059
199,1.179365820740017
200,1.1771024024442818
201,1.1748184102079293
202,1.1725140446660056
203,1.1701895176180248
204,1.16784505201439
205,1.1654808819298885
206,1.1630972525237748
207,1.160694419986136
208,1.1582726514710604
209,1.155832225015928
210,1.153373429447178
211,1.1508965642720954
212,1.1484019395571454
213,1.1458898757925389
214,1.1433607037433307
215,1.1408147642868176
216,1.138252408236876
217,1.1356739961549407
218,1.1330798981480514
219,1.1304704936542271
220,1.1278461712153445
221,1.1252073282377364
222,1.1225543707411774
223,1.1198877130959803
224,1.1172077777493092
225,1.1145149949404778
226,1.1118098024062468
227,1.109092645075956
228,1.1063639747574796
229,1.1036242498142481
230,1.1008739348338288
231,1.0981135002888776
232,1.0953434221906473
233,1.0925641817357854
234,1.089776264947227
235,1.0869801623093425
236,1.0841763683982903
237,1.0813653815081259
238,1.0785477032729915
239,1.0757238382866992
240,1.0728942937194774
241,1.070059578933148
242,1.0672202050953217
243,1.0643766847926426
244,1.061529531644626
245,1.0586792599179686
246,1.0558263841423026
247,1.0529714187279267
248,1.05011487758603
249,1.047257273752136
250,1.044399119013339
251,1.041540923539605
252,1.0386831955201077
253,1.0358264408047628
254,1.0329711625516833
255,1.0301178608809591
256,1.0272670325352566
257,1.024419170547507
258,1.0215747639166108
259,1.01873429729071
260,1.015898250659349
261,1.0130670990541513
262,1.0102413122588259
263,1.0074213545282222
264,1.0046076843176057
265,1.0018007540213962
266,0.9990010097223222
267,0.9962088909509542
268,0.9934248304556457
269,0.9906492539833277
270,0.9878825800710026
271,0.9851252198482503
272,0.9823775768506419
273,0.9796400468442883
274,0.9769130176614969
275,0.9741968690473615
276,0.9714919725176184
277,0.968798691227425
278,0.9661173798511182
279,0.9634483844730145
280,0.9607920424888264
281,0.9581486825179664
282,0.9555186243262677
283,0.9529021787591857
284,0.9502996476853557
285,0.9477113239501219
286,0.9451374913388843
287,0.9425784245503184
288,0.9400343891790133
289,0.937505641707267
290,0.9349924295060408
291,0.9324949908444474
292,0.9300135549080241
293,0.9275483418251464
294,0.9250995627012835
295,0.9226674196612525
296,0.9202521058986651
297,0.9178538057325709
298,0.9154726946711176
299,0.913108939481649
300,0.9107626982671276
301,0.9084341205486107
302,0.9061233473532836
303,0.9038305113082123
304,0.9015557367389648
305,0.8992991397732385
306,0.8970608284489452
307,0.894840902826709
308,0.8926394551062775
309,0.8904565697467005
310,0.8882923235900311
311,0.8861467859881526
312,0.884020018932489
313,0.8819120771866563
314,0.8798230084212733
315,0.8777528533510327
316,0.8757016458738973
317,0.8736694132117491
318,0.8716561760527767
319,0.8696619486950303
320,0.8676867391909535
321,0.8657305494930387
322,0.8637933755999037
323,0.8618752077028946
324,0.859976030333106
325,0.858095822508397
326,0.8562345578803671
327,0.8543922048810935
328,0.8525687268696623
329,0.8507640822778848
330,0.8489782247557022
331,0.8472111033154239
332,0.8454626624753913
333,0.8437328424023854
334,0.842021579052905
335,0.8403288043133007
336,0.8386544461383553
337,0.8369984286885307
338,0.8353606724657469
339,0.8337410944472895
340,0.8321396082182597
341,0.8305561241020494
342,0.828990549289163
343,0.8274427879639138
344,0.8259127414294689
345,0.8244003082305331
346,0.8229053842742284
347,0.8214278629488524
348,0.8199676352404384
349,0.818524589847142
350,0.8170986132915747
351,0.8156895900307988
352,0.8142974025641768
353,0.8129219315388854
354,0.8115630558533133
355,0.8102206527581053
356,0.8088945979549135
357,0.8075847656929945
358,0.8062910288633539
359,0.8050132590908587
360,0.8037513268239205
361,0.8025051014219795
362,0.8012744512406732
363,0.8000592437150281
364,0.7988593454400925
365,0.7976746222496275
366,0.796504939292527
367,0.7953501611070894
368,0.7942101516931507
369,0.7930847745821851
370,0.7919738929051233
371,0.7908773694584093
372,0.7897950667676672
373,0.7887268471497554
374,0.787672572772437
375,0.7866321057124966
376,0.785605308011653
377,0.7845920417306994
378,0.7835921690017678
379,0.7826055520788847
380,0.781632053386503
381,0.7806715355665617
382,0.7797238615235682
383,0.7787888944681575
384,0.7778664979590451
385,0.776956535943047
386,0.7760588727939952
387,0.7751733733496706
388,0.7742999029474013
389,0.7734383274583545
390,0.7725885133198586
391,0.7717503275670462
